antecedents,consequents,support,confidence,lift
"frozenset({'Teaching=Medium', 'Load=High', 'Attend=High'})",frozenset({'Achievement=Medium'}),0.013223626212165737,0.7864077669902914,1.4305839082686893
"frozenset({'Teaching=Medium', 'Attend=High', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.030398014823521727,0.7856540084388185,1.4292127177747502
"frozenset({'Achievement=Low', 'Load=Low', 'Difficulty=Low', 'Attend=Medium'})",frozenset({'Teaching=Medium'}),0.010611551898651516,0.4022277227722772,1.4259785235960798
"frozenset({'Load=Low', 'Difficulty=Low', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Teaching=Medium'}),0.01345218271459823,0.4019512195121951,1.4249982636879266
"frozenset({'Teaching=Low', 'Achievement=Low', 'Attend=Medium'})",frozenset({'Difficulty=Low'}),0.008881052665948345,0.556237218813906,1.424523563894431
"frozenset({'Load=High', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.024782055049466158,0.5888285492629945,1.4232540429546
"frozenset({'Teaching=Low', 'Difficulty=Medium', 'Attend=Low'})","frozenset({'Load=Medium', 'Achievement=Medium'})",0.034348777222711985,0.41158059467918623,1.4200156441635055
"frozenset({'Attend=High', 'Difficulty=Low', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.07251771312893852,0.7279580465421174,1.4179972709689899
"frozenset({'Load=High', 'Achievement=High', 'Difficulty=High'})",frozenset({'Teaching=High'}),0.03490384301433376,0.7267165193745752,1.415578886909948
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Achievement=High', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.006171025565677344,0.6774193548387097,1.4120548955723924
"frozenset({'Teaching=Medium', 'Load=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.025826884774871845,0.6987632508833922,1.4108393489884403
"frozenset({'Load=Medium', 'Teaching=High', 'Achievement=High'})",frozenset({'Attend=High'}),0.04812746922649949,0.5835312747426762,1.4104500316899964
"frozenset({'Difficulty=Medium', 'Attend=Medium'})","frozenset({'Load=Medium', 'Achievement=Medium'})",0.05583308845136644,0.40869980879541107,1.410076494759159
"frozenset({'Attend=High', 'Difficulty=Medium', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.05465765501028504,0.723110151187905,1.4085540037163369
"frozenset({'Teaching=Medium', 'Load=High', 'Attend=Medium'})","frozenset({'Difficulty=Medium', 'Achievement=Medium'})",0.008260685016488719,0.4048,1.408361876632966
"frozenset({'Difficulty=Medium', 'Attend=High', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.08159467136840043,0.7205882352941176,1.4036415367520791
"frozenset({'Teaching=Low', 'Achievement=Low', 'Attend=High'})",frozenset({'Difficulty=Low'}),0.008946354523786202,0.5469061876247505,1.4006267922387519
"frozenset({'Attend=High', 'Difficulty=Medium', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.05465765501028504,0.6698679471788715,1.396314273344266
"frozenset({'Difficulty=Medium', 'Attend=High', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.07558690044731772,0.6675317185697809,1.391444493611698
"frozenset({'Load=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.05583308845136644,0.6889605157131347,1.39104711680046
"frozenset({'Teaching=High', 'Achievement=High'})",frozenset({'Attend=High'}),0.10755215985894799,0.5754716981132076,1.390969276151307
frozenset({'Difficulty=Medium'}),"frozenset({'Load=Medium', 'Achievement=Medium'})",0.1994645247657296,0.4027292504449865,1.3894771604572043
"frozenset({'Load=Medium', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.1994645247657296,0.6881829446885209,1.389477160457204
"frozenset({'Attend=High', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.1637117575995037,0.7129247831650789,1.3887138163198418
"frozenset({'Load=High', 'Attend=High', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.017011133966761353,0.686429512516469,1.3859368896988526
"frozenset({'Teaching=Low', 'Achievement=Low', 'Attend=Medium'})",frozenset({'Load=Low'}),0.0067913932151369705,0.42535787321063395,1.3853079097003496
"frozenset({'Teaching=Medium', 'Attend=High', 'Difficulty=Medium', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.018643680412707742,0.663953488372093,1.3839858087777916
"frozenset({'Difficulty=Medium', 'Teaching=High', 'Achievement=High'})",frozenset({'Attend=High'}),0.05642080517190714,0.57180675049636,1.3821107526992358
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Achievement=High', 'Attend=Low'})",frozenset({'Load=Medium'}),0.005909818134325922,0.6630036630036631,1.3820059339013944
"frozenset({'Difficulty=Medium', 'Achievement=High'})",frozenset({'Teaching=High'}),0.09867110719299964,0.7085580304806566,1.3802077720238548
"frozenset({'Load=High', 'Difficulty=Medium', 'Achievement=High'})","frozenset({'Attend=High', 'Teaching=High'})",0.018806935057302382,0.4282527881040893,1.3802060550630268
"frozenset({'Teaching=High', 'Difficulty=Medium', 'Load=Medium', 'Achievement=High'})",frozenset({'Attend=High'}),0.03493649394325268,0.5706666666666667,1.3793550627416935
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Achievement=High'})",frozenset({'Load=Medium'}),0.014235805008652496,0.661608497723824,1.379097764907613
"frozenset({'Achievement=High', 'Difficulty=High'})",frozenset({'Teaching=High'}),0.03865869984001045,0.7077106993424985,1.3785572466299498
"frozenset({'Teaching=High', 'Load=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.027687987723250727,0.6827697262479872,1.3785475908627531
"frozenset({'Difficulty=Medium', 'Achievement=High', 'Attend=Low'})",frozenset({'Load=Medium'}),0.028047147941358933,0.6607692307692308,1.3773483448423895
"frozenset({'Load=Medium', 'Achievement=High'})",frozenset({'Teaching=High'}),0.08247624644921148,0.7069689336691855,1.377112353334996
"frozenset({'Attend=High', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.08231299180461685,0.7057670772676372,1.3747712443856723
"frozenset({'Difficulty=Medium', 'Achievement=Low', 'Attend=High'})",frozenset({'Load=Medium'}),0.016554020961896367,0.6575875486381324,1.3707162493799823
frozenset({'Achievement=High'}),"frozenset({'Attend=High', 'Teaching=High'})",0.10755215985894799,0.4250322580645161,1.3698266829150727
"frozenset({'Teaching=Medium', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.0693179220948836,0.6767612368504942,1.3664161382437923
"frozenset({'Load=High', 'Difficulty=Medium', 'Teaching=High', 'Achievement=High'})",frozenset({'Attend=High'}),0.018806935057302382,0.5647058823529412,1.3649472858356506
"frozenset({'Teaching=Medium', 'Difficulty=Low', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.029777647174062102,0.75,1.3643531717747683
"frozenset({'Teaching=Medium', 'Difficulty=Low', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.008717798021353708,0.75,1.3643531717747683
"frozenset({'Teaching=Low', 'Achievement=High'})","frozenset({'Difficulty=Medium', 'Load=Medium'})",0.013517484572436086,0.4514721919302072,1.3636330199454099
"frozenset({'Attend=High', 'Achievement=Low', 'Difficulty=Medium', 'Teaching=High'})",frozenset({'Load=Medium'}),0.009664674960002612,0.6534216335540839,1.3620325577391226
"frozenset({'Load=Medium', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.09119404447056519,0.6738238841978287,1.3604854704546705
"frozenset({'Teaching=Low', 'Achievement=High', 'Attend=Low'})","frozenset({'Difficulty=Medium', 'Load=Medium'})",0.013288928070003592,0.44972375690607735,1.3583520219686815
"frozenset({'Teaching=Medium', 'Achievement=Low', 'Difficulty=Medium'})",frozenset({'Load=Medium'}),0.010546250040813662,0.6498993963782697,1.3546905882309443
"frozenset({'Teaching=Medium', 'Load=High', 'Difficulty=Medium'})",frozenset({'Achievement=Medium'}),0.023835178110817253,0.739614994934144,1.3454614189741048
"frozenset({'Difficulty=Medium', 'Achievement=High', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.023671923466222614,0.6444444444444445,1.3433199482746887
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Load=Medium', 'Achievement=High'})",frozenset({'Attend=Low'}),0.005909818134325922,0.4151376146788991,1.3424580007148814
"frozenset({'Teaching=Medium', 'Attend=High'})",frozenset({'Achievement=Medium'}),0.05873902112515101,0.7375973759737597,1.3417910925367271
"frozenset({'Teaching=High', 'Attend=High', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.05465765501028504,0.664022213407378,1.3406953873048826
"frozenset({'Teaching=Medium', 'Load=Medium', 'Achievement=High'})",frozenset({'Attend=Low'}),0.007281157148920887,0.4144981412639406,1.3403900931781974
"frozenset({'Difficulty=Medium', 'Load=Medium', 'Achievement=High'})",frozenset({'Teaching=High'}),0.06122049172298952,0.6880733944954128,1.3403055303193416
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.0693179220948836,0.7366412213740459,1.3400517157889582
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Achievement=High'})",frozenset({'Attend=Low'}),0.008913703594867274,0.4142640364188164,1.3396330528348737
"frozenset({'Teaching=Medium', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.10242596401867633,0.7363849765258216,1.3395855711603906
"frozenset({'Difficulty=Medium', 'Achievement=High'})",frozenset({'Load=Medium'}),0.0889737813040781,0.6389214536928488,1.3318074839890341
"frozenset({'Achievement=Low', 'Difficulty=Medium', 'Teaching=High'})",frozenset({'Load=Medium'}),0.01433375779540928,0.6380813953488372,1.33005641430265
"frozenset({'Load=Low', 'Difficulty=Low', 'Achievement=High'})",frozenset({'Attend=High'}),0.020733339863519117,0.550259965337955,1.330030144298441
"frozenset({'Load=Medium', 'Achievement=High'})","frozenset({'Attend=High', 'Teaching=High'})",0.04812746922649949,0.4125384830674503,1.3295607830060823
"frozenset({'Difficulty=Low', 'Achievement=High'})",frozenset({'Attend=High'}),0.032422372416495246,0.5480132450331126,1.3245996097884254
"frozenset({'Difficulty=Medium', 'Teaching=High', 'Achievement=High', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.017435596042707415,0.6342042755344418,1.321974705423899
"frozenset({'Teaching=Medium', 'Difficulty=Medium'})",frozenset({'Achievement=Medium'}),0.10020570085218924,0.7263905325443787,1.3214043026987814
"frozenset({'Teaching=Medium', 'Attend=High', 'Difficulty=High'})",frozenset({'Achievement=Medium'}),0.005713912560812355,0.7261410788381742,1.3209505120917535
"frozenset({'Teaching=Medium', 'Achievement=High'})",frozenset({'Attend=Low'}),0.014790870800274268,0.40847610459873757,1.3209162343517618
"frozenset({'Teaching=Medium', 'Load=High', 'Achievement=High'})",frozenset({'Attend=Low'}),0.005387403271623078,0.40841584158415845,1.3207213578500707
"frozenset({'Teaching=Medium', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.035067097658928396,0.7232323232323232,1.3156590855094061
"frozenset({'Teaching=Low', 'Achievement=Medium', 'Attend=Low'})","frozenset({'Difficulty=Medium', 'Load=Medium'})",0.034348777222711985,0.43543046357615894,1.3151803558133157
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.024847356907304014,0.7213270142180096,1.312193066313553
"frozenset({'Attend=High', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.07558690044731772,0.6480963045912654,1.3085401490353146
"frozenset({'Difficulty=Low', 'Load=Medium', 'Achievement=High'})",frozenset({'Attend=High'}),0.011460476050543638,0.5408320493066255,1.3072419835935618
"frozenset({'Attend=High', 'Difficulty=Low', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.02533712084108793,0.6707000864304236,1.3064638775745456
"frozenset({'Difficulty=Medium', 'Achievement=High'})","frozenset({'Attend=High', 'Teaching=High'})",0.05642080517190714,0.40515826494724505,1.305775247873227
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Load=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.025826884774871845,0.7164855072463768,1.3033856991229973
"frozenset({'Load=High', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.0270676200737911,0.6431342125678821,1.2985214271419687
"frozenset({'Load=Low', 'Achievement=High'})",frozenset({'Attend=High'}),0.02370457439514154,0.5369822485207101,1.297936652627558
"frozenset({'Teaching=Medium', 'Difficulty=Low', 'Load=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.010023835178110818,0.7122969837587007,1.2957661987157119
"frozenset({'Achievement=Low', 'Difficulty=Medium'})",frozenset({'Load=Medium'}),0.04264211316811963,0.6216087577344122,1.2957198273417165
"frozenset({'Load=High', 'Attend=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.025957488490547555,0.6416464891041161,1.295517636086213
"frozenset({'Teaching=Medium', 'Load=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.036960851536226205,0.7119496855345913,1.2951344154708913
"frozenset({'Achievement=Low', 'Difficulty=Medium', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.012472654847030399,0.6211382113821139,1.2947389913564282
"frozenset({'Load=High', 'Teaching=High', 'Achievement=High'})",frozenset({'Attend=High'}),0.036634342247036926,0.5353053435114503,1.2938834153362158
"frozenset({'Difficulty=Medium', 'Teaching=High', 'Achievement=High'})",frozenset({'Load=Medium'}),0.06122049172298952,0.6204500330906685,1.2933045098664604
"frozenset({'Teaching=Medium', 'Load=High', 'Difficulty=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.008260685016488719,0.7106741573033707,1.2928140541536193
"frozenset({'Difficulty=Medium', 'Attend=High', 'Achievement=High'})",frozenset({'Load=Medium'}),0.037254709896496555,0.6201086956521739,1.2925930049505974
"frozenset({'Attend=High', 'Difficulty=Medium', 'Teaching=High', 'Achievement=High'})",frozenset({'Load=Medium'}),0.03493649394325268,0.6192129629629629,1.2907258842078992
"frozenset({'Teaching=Medium', 'Load=High'})",frozenset({'Achievement=Medium'}),0.04058510464622719,0.7070534698521047,1.2862275256094329
"frozenset({'Teaching=Low', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.0190681424886538,0.6368593238822245,1.2858521005037176
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.035328305090279816,0.7053455019556714,1.2831204970537151
"frozenset({'Teaching=Low', 'Achievement=High', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.018774284128383452,0.6353591160220995,1.2828231028023496
"frozenset({'Teaching=Medium', 'Load=High', 'Difficulty=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.0078035720116237306,0.7050147492625368,1.2825188124057803
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.03679759689163157,0.7043750000000001,1.2813550204918034
"frozenset({'Load=High', 'Achievement=Low'})",frozenset({'Difficulty=Medium'}),0.011884938126489698,0.6341463414634146,1.2803744478871382
"frozenset({'Attend=High', 'Load=High', 'Difficulty=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.017011133966761353,0.6553459119496855,1.276555316751448
"frozenset({'Teaching=Low', 'Achievement=Low', 'Load=High'})",frozenset({'Difficulty=Medium'}),0.005942469063244849,0.629757785467128,1.2715137250643898
"frozenset({'Achievement=Medium', 'Teaching=High', 'Difficulty=High'})",frozenset({'Attend=High'}),0.009599373102164757,0.5259391771019678,1.2712445092811908
"frozenset({'Teaching=Low', 'Achievement=Medium'})","frozenset({'Difficulty=Medium', 'Load=Medium'})",0.0389525582002808,0.41918482080112435,1.2661117856682482
"frozenset({'Teaching=Medium', 'Attend=High', 'Difficulty=Low'})",frozenset({'Achievement=Medium'}),0.024945309694060797,0.6901535682023487,1.2554842797180645
"frozenset({'Load=Medium', 'Achievement=Low', 'Teaching=High'})",frozenset({'Difficulty=Medium'}),0.01433375779540928,0.620933521923621,1.253697077985018
"frozenset({'Teaching=High', 'Achievement=Low', 'Attend=High', 'Load=Medium'})",frozenset({'Difficulty=Medium'}),0.009664674960002612,0.6192468619246861,1.250291623717276
"frozenset({'Load=Low', 'Difficulty=Low', 'Teaching=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.0058771672054069935,0.6870229007633587,1.2497891649845205
"frozenset({'Difficulty=Medium', 'Teaching=High', 'Achievement=High', 'Attend=Low'})",frozenset({'Load=Medium'}),0.008848401737029419,0.5995575221238938,1.2497548649076768
"frozenset({'Load=Low', 'Teaching=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.0064322329970287655,0.6840277777777777,1.2443406242575432
"frozenset({'Teaching=Medium', 'Load=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.013778692003787507,0.6828478964401294,1.2421942577970921
"frozenset({'Difficulty=Low', 'Teaching=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.009174911026218696,0.6820388349514563,1.240722463652783
"frozenset({'Teaching=Medium', 'Attend=High', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.018643680412707742,0.6133190118152525,1.2383229860152771
"frozenset({'Teaching=Low', 'Achievement=Low', 'Difficulty=Medium'})",frozenset({'Load=Medium'}),0.01776210533189669,0.593886462882096,1.2379337574824716
"frozenset({'Load=High', 'Difficulty=High', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.007215855291083031,0.5103926096997691,1.2336669921296526
"frozenset({'Achievement=High', 'Teaching=High', 'Difficulty=High'})",frozenset({'Attend=High'}),0.019721161067032356,0.5101351351351351,1.2330446518651867
frozenset({'Teaching=Medium'}),frozenset({'Achievement=Medium'}),0.1910079341757273,0.67716170853108,1.231850299785067
"frozenset({'Teaching=Medium', 'Load=High', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.008260685016488719,0.6081730769230769,1.2279330758074412
"frozenset({'Achievement=Medium', 'Attend=Low'})","frozenset({'Difficulty=Medium', 'Load=Medium'})",0.06804453586704541,0.40631702086176635,1.227245699993424
"frozenset({'Teaching=Medium', 'Achievement=High', 'Attend=Medium'})","frozenset({'Difficulty=Medium', 'Load=Medium'})",0.006171025565677344,0.40471092077087795,1.2223946124703826
"frozenset({'Load=High', 'Achievement=High', 'Teaching=High', 'Difficulty=High'})",frozenset({'Attend=High'}),0.01763150161622098,0.5051449953227315,1.2209830141069606
"frozenset({'Load=High', 'Teaching=High', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.007640317367029092,0.6030927835051546,1.2176756991503968
"frozenset({'Teaching=Medium', 'Achievement=High', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.008913703594867274,0.6026490066225165,1.2167796905417505
"frozenset({'Achievement=Low', 'Difficulty=Medium', 'Attend=Low'})",frozenset({'Load=Medium'}),0.01361543735919287,0.5832167832167832,1.2156932157884992
"frozenset({'Load=High', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.017272341398112775,0.6004540295119183,1.2123479175859662
"frozenset({'Teaching=Low', 'Achievement=Low', 'Load=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.009893231462435106,0.6,1.211431208385523
"frozenset({'Achievement=Low', 'Load=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.01361543735919287,0.6,1.211431208385523
"frozenset({'Teaching=Medium', 'Load=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.013582786430273941,0.6656000000000001,1.210817961511048
"frozenset({'Teaching=Low', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.047245894145688444,0.5989238410596026,1.2092583875095555
"frozenset({'Teaching=Medium', 'Load=High', 'Difficulty=High'})",frozenset({'Achievement=Medium'}),0.01593365331243674,0.6639455782312925,1.2078083407275955
"frozenset({'Teaching=Medium', 'Achievement=High', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.00910960916838084,0.5974304068522484,1.2062430661654564
"frozenset({'Load=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.06092663336271917,0.5959757266049185,1.2033059910823942
"frozenset({'Teaching=Medium', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.021516962157573382,0.5942290351668169,1.1997793302165007
"frozenset({'Teaching=Medium', 'Difficulty=High'})",frozenset({'Achievement=Medium'}),0.019459953635680934,0.6578366445916114,1.196695350077648
"frozenset({'Teaching=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.06504065040650407,0.6565589980224128,1.1943711352121904
"frozenset({'Load=High', 'Attend=High', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.024782055049466158,0.6125907990314771,1.1932721746446002
"frozenset({'Teaching=Medium', 'Load=High', 'Difficulty=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.00577921441865021,0.6555555555555556,1.1925457353290567
"frozenset({'Teaching=Low', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.05469030593920397,0.5885453267744203,1.1883036273399807
"frozenset({'Teaching=Medium', 'Load=High', 'Attend=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.007770921082704803,0.5876543209876544,1.186504640311747
"frozenset({'Teaching=Medium', 'Load=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.023835178110817253,0.587288817377313,1.1857666695111717
"frozenset({'Achievement=High', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.042446207594606065,0.5869074492099322,1.1849966673447554
"frozenset({'Load=Low', 'Attend=High', 'Difficulty=Medium', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.009925882391354035,0.6509635974304069,1.1841923318187855
"frozenset({'Teaching=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.06722826264407222,0.6503474415666456,1.183071459542745
"frozenset({'Teaching=Low', 'Achievement=Low', 'Difficulty=Medium', 'Attend=Low'})",frozenset({'Load=Medium'}),0.009893231462435106,0.5674157303370787,1.1827565216792832
"frozenset({'Teaching=Low', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Load=Medium'}),0.044633819832174224,0.5658112582781457,1.1794120606605027
"frozenset({'Teaching=Medium', 'Difficulty=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.0073464590067587425,0.646551724137931,1.1761665273920416
"frozenset({'Achievement=Low', 'Load=Medium'})",frozenset({'Difficulty=Medium'}),0.04264211316811963,0.582255907267053,1.1756049622168918
"frozenset({'Achievement=Low', 'Load=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.012472654847030399,0.5805471124620061,1.1721548166242903
"frozenset({'Teaching=Low', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.05207823162568975,0.5604356992269852,1.1682069121503353
"frozenset({'Attend=High', 'Difficulty=Medium', 'Load=Low'})",frozenset({'Achievement=Medium'}),0.011689032552976132,0.6392857142857142,1.16294865594135
"frozenset({'Load=Low', 'Difficulty=Low', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.0214190093708166,0.5969062784349408,1.1627201290864932
"frozenset({'Teaching=Low', 'Achievement=High'})",frozenset({'Load=Medium'}),0.01661932281973422,0.5550708833151581,1.1570241573057474
"frozenset({'Teaching=Low', 'Achievement=Low', 'Load=Medium'})",frozenset({'Difficulty=Medium'}),0.01776210533189669,0.5720294426919033,1.1549571983205829
"frozenset({'Teaching=Low', 'Achievement=High', 'Attend=Low'})",frozenset({'Load=Medium'}),0.0163581153883828,0.5535911602209945,1.1539397307621588
"frozenset({'Load=Low', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.025304469912169,0.5911517925247901,1.1515109043857246
"frozenset({'Achievement=Low', 'Attend=High', 'Load=Medium'})",frozenset({'Difficulty=Medium'}),0.016554020961896367,0.5696629213483146,1.1501790686356934
"frozenset({'Achievement=Medium', 'Attend=Low'})",frozenset({'Load=Medium'}),0.09217357233813302,0.5503996880483525,1.147287228330286
"frozenset({'Teaching=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.036960851536226205,0.5497814473045167,1.1459985289998933
"frozenset({'Difficulty=Medium', 'Achievement=Low', 'Attend=High'})",frozenset({'Teaching=High'}),0.014790870800274268,0.5875486381322957,1.144492281376189
"frozenset({'Difficulty=Low', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.0377771247591994,0.4734042553191489,1.1442626570641286
"frozenset({'Teaching=Medium', 'Load=High', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.0078035720116237306,0.566350710900474,1.1434915434602686
"frozenset({'Difficulty=Low', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.01939465177784308,0.627906976744186,1.1422491670672479
"frozenset({'Teaching=Medium', 'Attend=High', 'Load=Low'})",frozenset({'Achievement=Medium'}),0.015117380089463546,0.6265223274695535,1.1397302995610605
"frozenset({'Load=Low', 'Achievement=Low', 'Attend=High'})",frozenset({'Teaching=High'}),0.01952525549351879,0.58455522971652,1.1386613890814639
"frozenset({'Achievement=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.0943938355046201,0.5636576330668746,1.1380540792365461
"frozenset({'Attend=High', 'Achievement=Low', 'Difficulty=Medium', 'Load=Medium'})",frozenset({'Teaching=High'}),0.009664674960002612,0.5838264299802761,1.1372417522741154
"frozenset({'Difficulty=Low', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.09961798413164855,0.4703252659164483,1.1368204497847891
"frozenset({'Attend=High', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Difficulty=Low'}),0.07251771312893852,0.4429597128041484,1.1344198615312864
"frozenset({'Teaching=Medium', 'Difficulty=Low'})",frozenset({'Achievement=Medium'}),0.07134227968785711,0.6228620296465222,1.1330717143017364
"frozenset({'Teaching=Medium', 'Attend=High', 'Load=Low', 'Difficulty=Low'})",frozenset({'Achievement=Medium'}),0.01345218271459823,0.621417797888386,1.1304444580617485
"frozenset({'Difficulty=Low', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.07979887027785941,0.621250635485511,1.130140366655663
"frozenset({'Load=Low', 'Difficulty=Low', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.06076337871812453,0.4670012547051443,1.1287860017247617
"frozenset({'Difficulty=Medium', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.06804453586704541,0.6202380952380951,1.1282984166581813
"frozenset({'Difficulty=Medium', 'Load=Low', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.014268455937571424,0.6198581560283688,1.1276072549703522
"frozenset({'Difficulty=Low', 'Load=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.022627093740816926,0.6193029490616623,1.126597257122329
"frozenset({'Attend=High', 'Difficulty=Low', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.0377771247591994,0.6190476190476191,1.1261327767029834
"frozenset({'Teaching=Medium', 'Difficulty=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.006399582068109838,0.6182965299684543,1.1247664423463917
"frozenset({'Teaching=Medium', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Load=Medium'}),0.035067097658928396,0.539156626506024,1.123851493908664
"frozenset({'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.09217357233813302,0.6162409954158481,1.1210271422310036
